length_mm,diameter1_mm,diameter2_mm
44210.973,1.7805,1.7945
44237.027,1.7861,1.7658
44241.828,1.7490,1.8116
44282.973,1.7715,1.7822
44292.344,1.7807,1.8024
44328.457,1.7544,1.7945
44333.715,1.7906,1.7875
44357.258,1.7717,1.7987
44380.113,1.7934,1.7912
44406.629,1.7619,1.8077
44431.543,1.7805,1.7924
44434.742,1.8087,1.7734
44473.371,1.7929,1.7746
44473.602,1.7935,1.7977
44516.570,1.7774,1.7721
44521.145,1.7954,1.7823
44536.230,1.7876,1.7840
44543.086,1.7737,1.7880
44546.973,1.7909,1.7801
44573.027,1.7676,1.8066
44573.027,1.7649,1.8067
44573.027,1.7651,1.8068
44573.027,1.7655,1.8067
44573.027,1.7655,1.8065
44573.027,1.7656,1.8067
44573.027,1.7653,1.8066
44573.027,1.7656,1.8065
44573.027,1.7655,1.8064
44573.027,1.7655,1.8066
44573.027,1.7655,1.8065
44573.027,1.7653,1.8065
44573.027,1.7655,1.8064
44573.027,1.7656,1.8064
44573.027,1.7655,1.8065
44573.027,1.7658,1.8064
44573.027,1.7653,1.8065
44573.027,1.7650,1.8065
44573.027,1.7654,1.8065
44573.027,1.7655,1.8066
44573.027,1.7652,1.8004
44576.914,1.8065,1.8009
44605.027,1.7651,1.7964
44605.027,1.7673,1.7747
44632.688,1.8067,1.7948
44652.344,1.7715,1.7956
44654.172,1.7727,1.7745
44680.000,1.7951,1.7694
44697.371,1.7927,1.7700
44698.742,1.7861,1.7939
44711.773,1.7845,1.7728
44712.230,1.7949,1.7975
44737.371,1.7955,1.7800
44737.602,1.7952,1.7904
44758.398,1.7815,1.8040
44785.828,1.7963,1.7791
44785.828,1.8006,1.7948
44811.887,1.7671,1.7695
44824.000,1.8022,1.7823
44848.914,1.8005,1.7946
44866.973,1.7799,1.7997
44882.742,1.7708,1.7825
44911.773,1.7946,1.7692
44912.000,1.7940,1.7712
44944.457,1.7836,1.7812
44951.086,1.7803,1.7746
44964.801,1.7600,1.8032
44989.258,1.7623,1.7899
44990.172,1.7849,1.7835
45029.484,1.7781,1.7872
45030.629,1.7876,1.7886
45058.973,1.7609,1.8055
45058.973,1.7604,1.7899
45080.914,1.7859,1.7994
45089.828,1.7775,1.7743
45134.855,1.8030,1.7970
45140.801,1.7909,1.7955
45182.398,1.7937,1.7941
45187.199,1.7884,1.8018
45225.145,1.7484,1.7951
45225.371,1.7489,1.7959
45225.371,1.7506,1.7979
45249.145,1.7597,1.7934
45282.516,1.7764,1.7800
45284.344,1.7918,1.8019
45324.570,1.7997,1.7757
45330.742,1.7914,1.7786
45359.773,1.7457,1.7971
45383.316,1.7590,1.7954
45401.602,1.7538,1.7850
45428.801,1.7768,1.7805
45435.887,1.7919,1.7789
45440.457,1.7546,1.7833
45467.430,1.7826,1.7799
45467.430,1.7829,1.7798
45467.430,1.7829,1.7768
45467.430,1.7829,1.7797
45467.430,1.7826,1.7769
45467.430,1.7828,1.7798
45467.430,1.7827,1.7769
45467.430,1.7826,1.7768
45467.430,1.7825,1.7770
45467.430,1.7826,1.7769
45467.430,1.7824,1.7769
45467.430,1.7825,1.7768
45467.430,1.7825,1.7767
45467.430,1.7825,1.7766
45467.430,1.7827,1.7763
45467.430,1.7825,1.7766
45467.430,1.7828,1.7764
45467.430,1.7826,1.7763
45467.430,1.7827,1.7765
45467.430,1.7826,1.7766
45467.430,1.7825,1.7765
45467.430,1.7826,1.7765
45467.430,1.7825,1.7756
45467.430,1.7827,1.7764
45467.430,1.7828,1.7765
45467.430,1.7827,1.7765
45467.430,1.7827,1.7765
45467.430,1.7828,1.7764
45467.430,1.7827,1.7765
45467.430,1.7828,1.7765
45467.430,1.7828,1.7766
45467.430,1.7831,1.7765
45467.430,1.7830,1.7766
45467.430,1.7860,1.7765
45467.430,1.7828,1.7766
45467.430,1.7829,1.7765
45467.430,1.7828,1.7765
45467.430,1.7859,1.7764
45467.430,1.7829,1.7765
45467.430,1.7828,1.7765
45467.430,1.7827,1.7764
45467.430,1.7828,1.7764
45467.430,1.7831,1.7764
45467.430,1.7829,1.7765
45467.430,1.7830,1.7765
45467.430,1.7829,1.7764
45467.430,1.7828,1.7761
45467.430,1.7829,1.7763
45467.430,1.7829,1.7763
45467.430,1.7828,1.7762
45467.430,1.7824,1.7761
45467.430,1.7820,1.7759
45467.430,1.7823,1.7763
45467.430,1.7820,1.7761
45467.430,1.7821,1.7760
45467.430,1.7821,1.7764
45467.430,1.7823,1.7763
45467.430,1.7829,1.7764
45467.430,1.7825,1.7763
45467.430,1.7821,1.7757
45467.430,1.7819,1.7764
45467.430,1.7822,1.7763
45467.430,1.7826,1.7764
45467.430,1.7823,1.7764
45467.430,1.7829,1.7764
45467.430,1.7862,1.7764
45467.430,1.7844,1.8020
45481.602,1.7524,1.7922
45500.344,1.8055,1.7780
45500.344,1.8065,1.7777
45500.344,1.8068,1.7776
45500.344,1.8041,1.7772
45500.344,1.8068,1.7774
45500.801,1.7954,1.7935
45525.484,1.7852,1.7945
45531.199,1.7947,1.7810
45540.113,1.8002,1.7804
45540.113,1.8001,1.7802
45540.113,1.8008,1.7801
45540.113,1.8003,1.7803
45540.113,1.8003,1.7800
45540.113,1.8002,1.7801
45540.113,1.8000,1.7799
45540.113,1.8001,1.7802
45540.113,1.8001,1.7801
45540.113,1.8004,1.7801
45540.113,1.8005,1.7801
45540.113,1.8002,1.7802
45540.113,1.8003,1.7800
45540.113,1.8003,1.7799
45540.113,1.8005,1.7800
45540.113,1.8004,1.7798
45540.113,1.8004,1.7770
45540.113,1.8006,1.7768
45540.113,1.8004,1.7770
45540.113,1.7970,1.7758
45540.113,1.8006,1.7797
45540.113,1.7964,1.7761
45540.113,1.7969,1.7768
45541.258,1.7928,1.7888
45579.656,1.7954,1.7843
45586.742,1.7883,1.7850
45597.258,1.7890,1.7867
45631.773,1.7755,1.8027
45639.316,1.7712,1.7956
45672.230,1.7681,1.7954
45672.688,1.7647,1.7899
45706.742,1.7963,1.7982
45717.941,1.7858,1.7973
45749.027,1.7830,1.7720
45761.828,1.8012,1.7746
45791.773,1.7840,1.7911
45798.629,1.7625,1.7913
45798.629,1.7629,1.7914
45798.629,1.7629,1.7913
45798.629,1.7629,1.7919
45800.230,1.7835,1.7768
45803.656,1.7853,1.7760
45803.656,1.7872,1.7758
45803.656,1.7819,1.7767
45803.656,1.7838,1.7955
45855.086,1.7708,1.7835
45859.430,1.7895,1.7946
45887.316,1.7833,1.7935
45893.941,1.7606,1.7693
45925.027,1.7573,1.8023
45940.570,1.7724,1.8027
45940.570,1.7727,1.8023
45940.570,1.7727,1.8025
45940.570,1.7727,1.8025
45940.570,1.7732,1.8027
45940.570,1.7732,1.8005
45940.570,1.7711,1.8099
45982.855,1.7663,1.7801
45982.855,1.7691,1.7805
45982.855,1.7811,1.8020
45982.855,1.7900,1.7740
45982.855,1.7906,1.8053
45982.855,1.7845,1.7795
45982.855,1.7833,1.7813
45982.855,1.7639,1.7912
45982.855,1.7830,1.7917
45982.855,1.7826,1.7913
45982.855,1.7822,1.7951
45982.855,1.7468,1.7864
45982.855,1.7858,1.7998
45982.855,1.7633,1.7984
45982.855,1.7998,1.8014
45982.855,1.8001,1.7938
45982.855,1.7795,1.7831
45982.855,1.7735,1.7804
45982.855,1.7890,1.7897
45982.855,1.7786,1.7779
45982.855,1.7678,1.7993
45982.855,1.7713,1.7717
45982.855,1.7819,1.7685
45982.855,1.7821,1.7684
45982.855,1.7825,1.7716
45982.855,1.7861,1.7914
45982.855,1.7698,1.7633
45982.855,1.7755,1.7777
45982.855,1.7721,1.7795
45982.855,1.7760,1.7792
45982.855,1.7804,1.7999
45982.855,1.7564,1.7838
45982.855,1.7653,1.7964
45982.855,1.7798,1.8072
45982.855,1.7781,1.7961
45982.855,1.7862,1.7968
45982.855,1.7914,1.7871
45982.855,1.7936,1.7887
45982.855,1.7933,1.7884
45982.855,1.7934,1.7884
45982.855,1.7935,1.7865
45982.855,1.7984,1.7870
45982.855,1.7979,1.7871
45982.855,1.7982,1.7869
45982.855,1.7981,1.7869
45982.855,1.7983,1.7870
45982.855,1.7980,1.7869
45982.855,1.7980,1.7869
45982.855,1.7980,1.7869
45982.855,1.7983,1.7868
45982.855,1.7981,1.7868
45982.855,1.7982,1.7868
45982.855,1.7981,1.7869
45982.855,1.7981,1.7869
45982.855,1.7980,1.7869
45982.855,1.7983,1.7868
45982.855,1.7982,1.7868
45982.855,1.7980,1.7871
45982.855,1.7977,1.7869
45982.855,1.7976,1.7868
45982.855,1.7976,1.7869
45982.855,1.7976,1.7869
45982.855,1.7977,1.7868
45982.855,1.7977,1.7869
45982.855,1.7977,1.7868
45982.855,1.7977,1.7869
45982.855,1.7976,1.7868
45982.855,1.7977,1.7869
45982.855,1.7977,1.7868
45982.855,1.7977,1.7869
45982.855,1.7976,1.7869
45982.855,1.7976,1.7869
45982.855,1.7972,1.7870
45982.855,1.7974,1.7868
45982.855,1.7974,1.7868
45982.855,1.7973,1.7869
45982.855,1.7938,1.7869
45982.855,1.7939,1.7870
45982.855,1.7938,1.7870
45982.855,1.7940,1.7868
45982.855,1.7939,1.7869
45982.855,1.7941,1.7868
45982.855,1.7942,1.7868
45982.855,1.7943,1.7868
45982.855,1.7941,1.7869
45982.855,1.7939,1.7869
45982.855,1.7941,1.7869
45982.855,1.7939,1.7868
45982.855,1.7942,1.7869
45982.855,1.7943,1.7866
45982.855,1.7971,1.7867
45982.855,1.7971,1.7868
45982.855,1.7938,1.7868
45982.855,1.7939,1.7868
45982.855,1.7935,1.7867
45982.855,1.7938,1.7866
45982.855,1.7936,1.7869
45982.855,1.7936,1.7867
45982.855,1.7938,1.7867
45982.855,1.7937,1.7869
45982.855,1.7936,1.7867
45982.855,1.7934,1.7867
45982.855,1.7936,1.7869
45982.855,1.7935,1.7868
45982.855,1.7935,1.7866
45982.855,1.7935,1.7869
45982.855,1.7934,1.7891
45982.855,1.7931,1.7868
45982.855,1.7931,1.7866
45982.855,1.7933,1.7867
45982.855,1.7931,1.7891
45982.855,1.7929,1.7885
45982.855,1.7948,1.7884
45982.855,1.7952,1.7887
45982.855,1.7951,1.7885
45982.855,1.7952,1.7886
45982.855,1.7954,1.7887
45982.855,1.7954,1.7889
45982.855,1.7955,1.7866
45982.855,1.7933,1.7892
45982.855,1.7934,1.7868
45982.855,1.7936,1.7866
45982.855,1.7941,1.7891
45982.855,1.7940,1.7865
45982.855,1.7939,1.7866
45982.855,1.7938,1.7865
45982.855,1.7938,1.7865
45982.855,1.7938,1.7867
45982.855,1.7935,1.7867
45982.855,1.7932,1.7892
45982.855,1.7933,1.7865
45982.855,1.7936,1.7866
45982.855,1.7937,1.7865
45982.855,1.7936,1.7867
45982.855,1.7938,1.7867
45982.855,1.7936,1.7866
45982.855,1.7936,1.7867
45982.855,1.7937,1.7866
45982.855,1.7937,1.7868
45982.855,1.7937,1.7866
45982.855,1.7937,1.7867
45982.855,1.7934,1.7868
45982.855,1.7934,1.7867
45982.855,1.7937,1.7865
45982.855,1.7936,1.7868
45982.855,1.7937,1.7869
45982.855,1.7938,1.7867
45982.855,1.7937,1.7866
45982.855,1.7937,1.7868
45982.855,1.7936,1.7867
45982.855,1.7937,1.7868
45982.855,1.7936,1.7868
45982.855,1.7938,1.7868
45982.855,1.7936,1.7866
45982.855,1.7936,1.7869
45982.855,1.7937,1.7867
45982.855,1.7938,1.7867
45982.855,1.7934,1.7867
45982.855,1.7936,1.7868
45982.855,1.7938,1.7867
45982.855,1.7936,1.7868
45982.855,1.7938,1.7866
45982.855,1.7936,1.7868
45982.855,1.7937,1.7867
45982.855,1.7937,1.7868
45982.855,1.7937,1.7865
45982.855,1.7938,1.7868
45982.855,1.7939,1.7866
45982.855,1.7937,1.7870
45982.855,1.7938,1.7869
45982.855,1.7939,1.7867
45982.855,1.7938,1.7891
45982.855,1.7935,1.7866
45982.855,1.7937,1.7886
45982.855,1.7936,1.7886
45982.855,1.7938,1.7888
45982.855,1.7937,1.7889
45982.855,1.7973,1.7865
45982.855,1.7972,1.7892
45982.855,1.7974,1.7866
45982.855,1.7971,1.7866
45982.855,1.7973,1.7866
45982.855,1.7972,1.7887
45982.855,1.7975,1.7887
45982.855,1.7974,1.7891
45982.855,1.7974,1.7892
45982.855,1.7973,1.7892
45982.855,1.7974,1.7890
45982.855,1.7974,1.7884
45982.855,1.7976,1.7889
45982.855,1.7975,1.7890
45982.855,1.7975,1.7891
45982.855,1.7976,1.7865
45982.855,1.7977,1.7866
45982.855,1.7975,1.7865
45982.855,1.7977,1.7866
45982.855,1.7976,1.7867
45982.855,1.7977,1.7867
45982.855,1.7975,1.7867
45982.855,1.7974,1.7867
45982.855,1.7975,1.7891
45982.855,1.7973,1.7867
45982.855,1.7974,1.7866
45982.855,1.7973,1.7866
45982.855,1.7973,1.7865
45982.855,1.7973,1.7865
45982.855,1.7975,1.7865
45982.855,1.7974,1.7865
45982.855,1.7974,1.7890
45982.855,1.7973,1.7892
45982.855,1.7786,1.7931
45982.855,1.8012,1.7941
45982.855,1.8038,1.7942
45982.855,1.8031,1.7944
45982.855,1.8028,1.7942
45982.855,1.7999,1.7940
45982.855,1.7997,1.7943
45982.855,1.7997,1.7943
45982.855,1.7998,1.7942
45982.855,1.7998,1.7942
45982.855,1.7998,1.7943
45982.855,1.7996,1.7940
45982.855,1.7995,1.7941
45982.855,1.7995,1.7941
45982.855,1.7994,1.7940
45982.855,1.7995,1.7941
45982.855,1.7997,1.7941
45982.855,1.7997,1.7941
45982.855,1.7997,1.7941
45982.855,1.7995,1.7940
45982.855,1.7993,1.7941
45982.855,1.7994,1.7942
45982.855,1.7994,1.7940
45982.855,1.7994,1.7941
45982.855,1.7994,1.7939
45982.855,1.7994,1.7941
45982.855,1.7992,1.7938
45982.855,1.7986,1.7938
45982.855,1.8038,1.8071
45982.855,1.7936,1.8074
45982.855,1.7977,1.8071
45982.855,1.7972,1.8070
45982.855,1.7931,1.8040
45982.855,1.7971,1.8070
45982.855,1.7975,1.8073
45982.855,1.7687,1.7879
45982.855,1.8036,1.7925
45982.855,1.8037,1.7925
45982.855,1.8039,1.7928
45982.855,1.8060,1.8003
45982.855,1.7871,1.8091
45982.855,1.7777,1.8128
45982.855,1.8061,1.8057
45982.855,1.7923,1.8059
45982.855,1.7904,1.8062
45982.855,1.7904,1.8065
45982.855,1.7928,1.8062
45982.855,1.7927,1.8061
45982.855,1.7903,1.8061
45982.855,1.7905,1.8063
45982.855,1.7905,1.8062
45982.855,1.7906,1.8062
45982.855,1.7907,1.8065
45982.855,1.7904,1.8063
45982.855,1.7902,1.8064
45982.855,1.7902,1.8063
45982.855,1.7905,1.8063
45982.855,1.7905,1.8065
45982.855,1.7904,1.8064
45982.855,1.7903,1.8062
45982.855,1.7903,1.8062
45982.855,1.7905,1.8062
45982.855,1.7904,1.8062
45982.855,1.7927,1.8061
45982.855,1.7902,1.8060
45982.855,1.7901,1.8063
45982.855,1.7902,1.8064
45982.855,1.7904,1.8062
45982.855,1.7903,1.8081
45982.855,1.7800,1.7983
45982.855,1.7831,1.8059
45991.543,1.8004,1.8104
46009.371,1.8026,1.7956
46009.371,1.8052,1.7990
46009.371,1.8050,1.7989
46009.371,1.8046,1.7988
46009.371,1.8043,1.7957
46009.371,1.8048,1.7958
46009.371,1.8046,1.7956
46009.371,1.8049,1.7958
46009.371,1.8091,1.7987
46009.828,1.8036,1.7961
46017.145,1.8112,1.7829
46032.000,1.7987,1.7973
46057.371,1.7876,1.7804
46077.258,1.7776,1.7977
46106.973,1.7786,1.7794
46122.973,1.7837,1.8156
46131.430,1.7724,1.8151
46131.430,1.7726,1.8153
46131.430,1.7728,1.8151
46131.430,1.7723,1.8150
46131.430,1.7705,1.8151
46131.199,1.7731,1.8154
46131.199,1.7708,1.8152
46131.199,1.7705,1.8083
46152.914,1.8056,1.7778
46171.887,1.7743,1.7709
46174.398,1.7996,1.7708
46174.398,1.7988,1.7708
46174.398,1.7990,1.7708
46174.398,1.8011,1.7707
46174.398,1.8010,1.7707
46174.398,1.8009,1.7799
46201.828,1.7790,1.7991
46228.570,1.7638,1.7978
46250.516,1.7579,1.7834
46280.688,1.7773,1.8005
46298.516,1.7560,1.8021
46329.371,1.7622,1.7741
46355.656,1.7723,1.8013
46369.602,1.7506,1.7877
46373.941,1.7905,1.7968
46373.941,1.7636,1.7824
46373.941,1.7617,1.7962
46373.941,1.7454,1.8038
46373.941,1.7897,1.7845
46373.941,1.7755,1.7841
46373.941,1.7756,1.7857
46373.941,1.7760,1.7856
46373.941,1.7743,1.7860
46373.941,1.7743,1.7864
46373.941,1.7746,1.7864
46373.941,1.7743,1.7864
46373.941,1.7744,1.7838
46373.941,1.7746,1.7840
46373.941,1.7741,1.7861
46373.941,1.7746,1.7859
46373.941,1.7745,1.7860
46373.941,1.7746,1.7860
46373.941,1.7744,1.7855
46373.941,1.7777,1.7859
46373.941,1.7778,1.7840
46373.941,1.7746,1.8043
46373.941,1.7472,1.8015
46373.941,1.7474,1.7993
46373.941,1.7519,1.7916
46373.941,1.7590,1.7852
46373.941,1.7800,1.7774
46373.941,1.7774,1.7781
46373.941,1.8002,1.7869
46373.941,1.7945,1.7867
46373.941,1.7945,1.7866
46373.941,1.8001,1.7839
46373.941,1.8089,1.7861
46373.941,1.8089,1.7860
46373.941,1.8088,1.7861
46373.941,1.8089,1.7859
46373.941,1.8088,1.7871
46373.941,1.8015,1.8019
46373.941,1.8056,1.8015
46373.941,1.8056,1.8016
46373.941,1.8057,1.8016
46373.941,1.8059,1.7982
46373.941,1.8031,1.8034
46373.941,1.8038,1.8032
46373.941,1.8034,1.8052
46373.941,1.8036,1.8054
46373.941,1.7825,1.7942
46373.941,1.7601,1.7761
46373.941,1.7669,1.7751
46373.941,1.8008,1.7745
46373.941,1.7927,1.8019
46373.941,1.7655,1.7901
46373.941,1.7829,1.7835
46373.941,1.7704,1.7848
46373.941,1.7802,1.8026
46373.941,1.7695,1.8166
46373.941,1.7642,1.7852
46373.941,1.7608,1.7983
46373.941,1.8009,1.7941
46373.941,1.7770,1.7960
46373.941,1.7770,1.7804
46373.941,1.7812,1.7875
46373.941,1.8027,1.7851
46373.941,1.7790,1.8019
46373.941,1.7849,1.7779
46373.941,1.7812,1.7863
46373.941,1.7719,1.7921
46373.941,1.7950,1.7919
46373.941,1.7945,1.7916
46373.941,1.7945,1.7914
46373.941,1.7944,1.7913
46373.941,1.7944,1.7914
46373.941,1.7946,1.7914
46373.941,1.7946,1.7914
46373.941,1.7929,1.7917
46373.941,1.7936,1.7917
46373.941,1.7941,1.7915
46373.941,1.7940,1.7916
46373.941,1.7939,1.7918
46373.941,1.7941,1.7916
46373.941,1.7975,1.7914
46373.941,1.7976,1.7915
46373.941,1.7975,1.7914
46373.941,1.7974,1.7912
46373.941,1.7981,1.7915
46373.941,1.7977,1.7914
46373.941,1.7979,1.7914
46373.941,1.7976,1.7915
46373.941,1.7976,1.7913
46373.941,1.7974,1.7915
46373.941,1.7971,1.7913
46373.941,1.7972,1.7914
46373.941,1.7940,1.7912
46373.941,1.7941,1.7912
46373.941,1.7971,1.7913
46373.941,1.7938,1.7914
46373.941,1.7975,1.7911
46373.941,1.7974,1.7912
46373.941,1.7971,1.7913
46373.941,1.7971,1.7913
46373.941,1.7942,1.7913
46373.941,1.7974,1.7910
46373.941,1.7941,1.7912
46373.941,1.7974,1.7911
46373.941,1.7939,1.7913
46373.941,1.7938,1.7909
46373.941,1.7941,1.7983
46373.941,1.7984,1.7724
46373.941,1.8025,1.7723
46373.941,1.8057,1.7729
46373.941,1.8059,1.7702
46373.941,1.8022,1.7722
46373.941,1.8026,1.7724
46373.941,1.8056,1.7706
46373.941,1.7958,1.7919
46373.941,1.7940,1.7758
46373.941,1.7942,1.7761
46373.941,1.7941,1.7759
46373.941,1.7759,1.7929
46373.941,1.7881,1.7749
46373.941,1.7738,1.7867
46373.941,1.7695,1.7979
46377.602,1.7949,1.7982
46381.027,1.7725,1.7932
46381.027,1.7880,1.7747
46381.027,1.7980,1.7989
46381.027,1.7794,1.7939
46381.027,1.7747,1.7986
46381.027,1.7767,1.7901
46381.027,1.7896,1.7823
46381.027,1.7973,1.7800
46381.027,1.7957,1.7791
46381.027,1.7853,1.7793
46381.027,1.7855,1.7794
46381.027,1.7859,1.7797
46381.027,1.7856,1.7825
46381.027,1.7888,1.7827
46381.027,1.7858,1.7827
46381.027,1.7858,1.7827
46381.027,1.7887,1.7827
46381.027,1.7857,1.7827
46381.027,1.7858,1.7826
46381.027,1.7858,1.7797
46381.027,1.7858,1.7825
46381.027,1.7858,1.7824
46381.027,1.7858,1.7797
46381.027,1.7859,1.7825
46381.027,1.7859,1.7825
46381.027,1.7857,1.7797
46381.027,1.7857,1.7796
46381.027,1.7856,1.7794
46381.027,1.7857,1.7792
46381.027,1.7857,1.7794
46381.027,1.7855,1.7792
46381.027,1.7858,1.7793
46381.027,1.7858,1.7796
46381.027,1.7857,1.7795
46381.027,1.7856,1.7793
46381.027,1.7856,1.7793
46381.027,1.7846,1.7784
46381.027,1.7854,1.7803
46381.027,1.8019,1.8047
46381.027,1.7717,1.7881
46410.973,1.7937,1.8079
46411.656,1.7921,1.7754
46411.656,1.7910,1.7730
46411.656,1.7944,1.7733
46411.656,1.7944,1.7732
46411.656,1.7943,1.7755
46411.656,1.7913,1.7753
46411.656,1.7912,1.7753
46411.656,1.7914,1.7752
46411.656,1.7914,1.7754
46411.656,1.7943,1.7752
46411.656,1.7943,1.7753
46411.656,1.7945,1.7751
46411.656,1.7943,1.7755
46411.656,1.7914,1.7786
46411.656,1.7638,1.7737
46411.656,1.7963,1.7906
46411.656,1.7783,1.7876
46411.656,1.7782,1.7910
46411.656,1.7784,1.7909
46411.656,1.7783,1.7907
46411.656,1.7780,1.7910
46411.656,1.7745,1.7909
46411.656,1.7746,1.7909
46411.656,1.7745,1.7909
46411.656,1.7742,1.7886
46411.656,1.8004,1.8053
46411.656,1.7791,1.7958
46411.656,1.7821,1.7713
46411.656,1.8001,1.7852
46411.656,1.7777,1.7805
46411.656,1.7818,1.7958
46411.656,1.7756,1.7993
46411.656,1.7757,1.7992
46411.656,1.7756,1.7994
46411.656,1.7755,1.7991
46411.656,1.7756,1.7992
46411.656,1.7756,1.7992
46411.656,1.7757,1.7992
46411.656,1.7759,1.7989
46411.656,1.7755,1.7991
46411.656,1.7752,1.7989
46411.656,1.7755,1.7989
46411.656,1.7753,1.7991
46411.656,1.7756,1.7989
46411.656,1.7755,1.7988
46411.656,1.7750,1.7989
46411.656,1.7754,1.7988
46411.656,1.7752,1.7956
46411.656,1.7749,1.7954
46411.656,1.7748,1.7954
46411.656,1.7718,1.7928
46411.656,1.7810,1.8051
46411.656,1.7728,1.8094
46411.656,1.7965,1.7955
46411.656,1.7659,1.7924
46411.656,1.7674,1.7936
46411.656,1.7659,1.7842
46411.656,1.7689,1.7864
46411.656,1.7681,1.8137
46411.656,1.7836,1.8047
46411.656,1.7894,1.8045
46411.656,1.7784,1.7929
46411.656,1.7881,1.7881
46411.656,1.8040,1.8083
46411.656,1.7808,1.7867
46411.656,1.7759,1.7862
46411.656,1.7877,1.7923
46411.656,1.7803,1.8092
46411.656,1.7928,1.8042
46411.656,1.7715,1.7917
46411.656,1.7748,1.7896
46411.656,1.8031,1.8096
46411.656,1.7923,1.7911
46411.656,1.7769,1.7932
46411.656,1.7950,1.8067
46411.656,1.7800,1.8057
46411.656,1.7823,1.7872
46411.656,1.8030,1.7877
46411.656,1.7691,1.8085
46411.656,1.7721,1.7849
46411.656,1.7783,1.7883
46411.656,1.7781,1.7851
46411.656,1.7781,1.7850
46411.656,1.7778,1.7848
46411.656,1.7779,1.7850
46411.656,1.7778,1.7848
46411.656,1.7778,1.7849
46411.656,1.7776,1.7848
46411.656,1.7777,1.7846
46411.656,1.7778,1.7847
46411.656,1.7746,1.7847
46411.656,1.7744,1.7845
46411.656,1.7741,1.7843
46411.656,1.7741,1.7844
46411.656,1.7742,1.7845
46411.656,1.7742,1.7843
46411.656,1.7743,1.7843
46411.656,1.7742,1.7842
46411.656,1.7741,1.7842
46411.656,1.7742,1.7841
46411.656,1.7742,1.7844
46411.656,1.7744,1.7842
46411.656,1.7744,1.7841
46411.656,1.7744,1.7843
46411.656,1.7743,1.7841
46411.656,1.7744,1.7842
46411.656,1.7743,1.7842
46411.656,1.7745,1.7839
46411.656,1.7744,1.7861
46411.656,1.7999,1.8062
46411.656,1.7950,1.8011
46411.656,1.7954,1.8084
46411.656,1.7439,1.7870
46411.656,1.7791,1.8016
46411.656,1.7563,1.7872
46411.656,1.7940,1.7961
46411.656,1.7956,1.8094
46411.656,1.7636,1.8037
46411.656,1.7504,1.8100
46411.656,1.7793,1.8104
46411.656,1.7800,1.8101
46411.656,1.7793,1.8108
46411.656,1.7838,1.8104
46411.656,1.7839,1.8105
46411.656,1.7840,1.8104
46411.656,1.7839,1.8105
46411.656,1.7820,1.8106
46411.656,1.7823,1.8106
46411.656,1.7826,1.8105
46411.656,1.7823,1.8107
46411.656,1.7824,1.8107
46411.656,1.7826,1.8107
46411.656,1.7827,1.8106
46411.656,1.7828,1.8105
46411.656,1.7827,1.8106
46411.656,1.7827,1.8107
46411.656,1.7822,1.8105
46411.656,1.7826,1.8106
46411.656,1.7825,1.8106
46411.656,1.7827,1.8106
46411.656,1.7826,1.8107
46411.656,1.7826,1.8105
46411.656,1.7824,1.8107
46411.656,1.7823,1.8108
46411.656,1.7823,1.8108
46411.656,1.7823,1.8107
46411.656,1.7821,1.8105
46411.656,1.7840,1.8105
46411.656,1.7842,1.8105
46411.656,1.7840,1.8105
46411.656,1.7840,1.8107
46411.656,1.7840,1.8105
46411.656,1.7838,1.8107
46411.656,1.7840,1.8106
46411.656,1.7834,1.8107
46411.656,1.7838,1.8108
46411.656,1.7842,1.8108
46411.656,1.7842,1.8106
46411.656,1.7839,1.8105
46411.656,1.7839,1.8104
46411.656,1.7839,1.8105
46411.656,1.7836,1.8105
46411.656,1.7837,1.8106
46411.656,1.7839,1.8106
46411.656,1.7837,1.8106
46411.656,1.7836,1.8106
46411.656,1.7837,1.8106
46411.656,1.7844,1.8104
46411.656,1.7842,1.8105
46411.656,1.7838,1.8107
46411.656,1.7842,1.8102
46411.656,1.7818,1.8105
46411.656,1.7835,1.8106
46411.656,1.7839,1.8104
46411.656,1.7834,1.8106
46411.656,1.7834,1.8106
46411.656,1.7844,1.8105
46411.656,1.7818,1.8105
46411.656,1.7821,1.8105
46411.656,1.7839,1.8105
46411.656,1.7819,1.8105
46411.656,1.7819,1.8105
46411.656,1.7817,1.8106
46411.656,1.7844,1.8105
46411.656,1.7844,1.8105
46411.656,1.7817,1.8106
46411.656,1.7819,1.8105
46411.656,1.7818,1.8106
46411.656,1.7844,1.8106
46411.656,1.7819,1.8104
46411.656,1.7818,1.8106
46411.656,1.7843,1.8105
46411.656,1.7819,1.8104
46411.656,1.7817,1.8104
46411.656,1.7817,1.8106
46411.656,1.7844,1.8106
46411.656,1.7818,1.8105
46411.656,1.7818,1.8105
46411.656,1.7818,1.8105
46411.656,1.7818,1.8106
46411.656,1.7817,1.8107
46411.656,1.7817,1.8105
46411.656,1.7817,1.8105
46411.656,1.7817,1.8106
46411.656,1.7819,1.8105
46411.656,1.7818,1.8104
46411.656,1.7818,1.8103
46411.656,1.7818,1.8104
46411.656,1.7841,1.8104
46411.656,1.7843,1.8106
46411.656,1.7844,1.8106
46411.656,1.7844,1.8103
46411.656,1.7817,1.8107
46411.656,1.7844,1.8104
46411.656,1.7818,1.8104
46411.656,1.7817,1.8105
46411.656,1.7842,1.8105
46411.656,1.7818,1.8106
46411.656,1.7844,1.8106
46411.656,1.7843,1.8107
